noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,neckX,neckY
0.5817511677742004,0.30266064405441284,0.6031480431556702,0.27289673686027527,0.5612896680831909,0.27038219571113586,0.6347997784614563,0.2738140821456909,0.5297121405601501,0.26717695593833923,0.6706209778785706,0.43261170387268066,0.47399091720581055,0.4124516546726227,0.7752562165260315,0.5902538299560547,0.3217403292655945,0.43453577160835266,0.8150826096534729,0.43567702174186707,0.13371002674102783,0.42112916707992554,0.6252193450927734,0.8288236260414124,0.4897322654724121,0.827335000038147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5729153752326965,0.4195883870124817
0.5795466303825378,0.300679475069046,0.6007428765296936,0.2706463932991028,0.5586775541305542,0.2696153521537781,0.6325596570968628,0.26984497904777527,0.5279121398925781,0.2678976058959961,0.6702555418014526,0.43263933062553406,0.47383227944374084,0.41240978240966797,0.7755206823348999,0.591340959072113,0.3168785274028778,0.43575313687324524,0.8135113716125488,0.4340915381908417,0.1314929872751236,0.4229971468448639,0.6244782209396362,0.8273522257804871,0.4893103539943695,0.8269734382629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5728563666343689,0.4197421669960022
0.5649778842926025,0.25637009739875793,0.5871401429176331,0.2260870784521103,0.5423499345779419,0.22861242294311523,0.622416615486145,0.24923579394817352,0.512483537197113,0.2580205798149109,0.6638212203979492,0.4279254972934723,0.4659787714481354,0.40658506751060486,0.7748656272888184,0.591044008731842,0.3086952865123749,0.43555504083633423,0.8060018420219421,0.43395042419433594,0.11334473639726639,0.42718201875686646,0.6168091893196106,0.8276242017745972,0.4823743402957916,0.8272436857223511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648580193519592,0.4141293168067932
0.5628113150596619,0.2517550587654114,0.5843439698219299,0.2218940109014511,0.5396044254302979,0.22531314194202423,0.6207509636878967,0.2469216138124466,0.5112563371658325,0.25634604692459106,0.6628465056419373,0.4278028905391693,0.46286842226982117,0.4059143364429474,0.7742762565612793,0.5897262692451477,0.3067856729030609,0.4344785511493683,0.8057065606117249,0.4332138001918793,0.10610955208539963,0.4226405620574951,0.6157858967781067,0.8300111889839172,0.4801730215549469,0.8284680247306824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638368725776672,0.41379600763320923
0.5469792485237122,0.2384253293275833,0.5701928734779358,0.21064165234565735,0.5265825390815735,0.21664129197597504,0.6124549508094788,0.24145333468914032,0.5035893321037292,0.25291600823402405,0.6560837030410767,0.42631882429122925,0.4559047520160675,0.4062488079071045,0.7649497985839844,0.5907959342002869,0.2984629273414612,0.4333982467651367,0.8275704979896545,0.42940667271614075,0.10093186795711517,0.4206584095954895,0.6113706827163696,0.8328466415405273,0.47843679785728455,0.8323525786399841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583379864692688,0.4158768653869629
0.5466402769088745,0.23707184195518494,0.5695096850395203,0.20903579890727997,0.5255224704742432,0.21522818505764008,0.6102257966995239,0.23958919942378998,0.5012226700782776,0.2519071102142334,0.6554264426231384,0.42733684182167053,0.4545609951019287,0.4063870310783386,0.7680063247680664,0.5861835479736328,0.2968728244304657,0.4331337511539459,0.8456841111183167,0.449691504240036,0.09824062138795853,0.422692209482193,0.6085764765739441,0.8329160809516907,0.4772333800792694,0.8319753408432007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570012927055359,0.41701608896255493
0.5458323359489441,0.23623406887054443,0.5689783692359924,0.20905199646949768,0.5242663025856018,0.214191272854805,0.6088980436325073,0.2417045533657074,0.4989163875579834,0.2523716390132904,0.6530869603157043,0.42666715383529663,0.45229268074035645,0.40622615814208984,0.773296058177948,0.5826777815818787,0.29449835419654846,0.43332168459892273,0.8674461245536804,0.4524109959602356,0.09624350816011429,0.42363491654396057,0.6085476279258728,0.8325285911560059,0.4772854745388031,0.8320041298866272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554583728313446,0.41701260209083557
0.542025625705719,0.23324911296367645,0.5636121034622192,0.20603656768798828,0.5217408537864685,0.2125343531370163,0.604987621307373,0.236921027302742,0.4984007179737091,0.2511436343193054,0.652858555316925,0.42486754059791565,0.4518623650074005,0.40621981024742126,0.7773856520652771,0.5758987069129944,0.29415223002433777,0.43428829312324524,0.908961832523346,0.45882394909858704,0.09642811119556427,0.4272696077823639,0.6077936291694641,0.8335636258125305,0.47730550169944763,0.8332629799842834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5542855858802795,0.41658225655555725
0.5386514663696289,0.23069120943546295,0.5606135129928589,0.20498891174793243,0.5186592936515808,0.21205809712409973,0.6011613011360168,0.23828652501106262,0.4947616159915924,0.25297537446022034,0.6524702310562134,0.4249543845653534,0.4493136405944824,0.4080115854740143,0.775163471698761,0.5784050822257996,0.2922552525997162,0.4368422329425812,0.9214285612106323,0.487445592880249,0.09389466047286987,0.43467068672180176,0.607318103313446,0.8429157137870789,0.4748687446117401,0.8341645002365112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530666708946228,0.4172579348087311
0.5379267334938049,0.23095987737178802,0.5597996115684509,0.20482496917247772,0.5179629921913147,0.2119835764169693,0.6007190942764282,0.238129124045372,0.4940769374370575,0.2528328597545624,0.6504436135292053,0.4254988729953766,0.4491526484489441,0.40857571363449097,0.7735602259635925,0.5802512168884277,0.28561434149742126,0.43767064809799194,0.9013832211494446,0.46090391278266907,0.09216012805700302,0.43522411584854126,0.6053324341773987,0.8363080024719238,0.47473183274269104,0.8343269228935242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517401099205017,0.41810891032218933
