noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,neckX,neckY
0.4751974940299988,0.2783983051776886,0.49778932332992554,0.25115981698036194,0.45600947737693787,0.25830549001693726,0.5321007966995239,0.2755499482154846,0.43454909324645996,0.2887117564678192,0.5747981071472168,0.4090089499950409,0.4028030037879944,0.41639047861099243,0.6976065039634705,0.31388822197914124,0.28192973136901855,0.32799914479255676,0.6140543818473816,0.1622922569513321,0.3895130157470703,0.14774534106254578,0.5547959208488464,0.8695296049118042,0.408088356256485,0.8854185342788696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48751717805862427,0.40902990102767944
0.47904425859451294,0.2716333270072937,0.500649631023407,0.24567170441150665,0.4594314992427826,0.25460579991340637,0.5339170694351196,0.2721274495124817,0.43806061148643494,0.2878306806087494,0.5776507258415222,0.4084462523460388,0.40482303500175476,0.41396716237068176,0.6988407373428345,0.3093518614768982,0.280151903629303,0.32620200514793396,0.6131352186203003,0.15982727706432343,0.39070218801498413,0.14582641422748566,0.5560864806175232,0.8807565569877625,0.41019773483276367,0.8991531133651733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48940223455429077,0.40674951672554016
0.4751324951648712,0.2660582959651947,0.49948740005493164,0.24731293320655823,0.45695000886917114,0.2511729300022125,0.5265458226203918,0.29349231719970703,0.4305857717990875,0.2947165071964264,0.5598183274269104,0.41980573534965515,0.39793747663497925,0.42549434304237366,0.683659553527832,0.34338873624801636,0.28559261560440063,0.37647953629493713,0.5664101243019104,0.1351383775472641,0.38367781043052673,0.18128323554992676,0.5463820695877075,0.8888291716575623,0.40317365527153015,0.9002314805984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47571977972984314,0.4192142188549042
0.4771643280982971,0.2760014235973358,0.5003176927566528,0.2504390478134155,0.45732882618904114,0.2554738223552704,0.5318244099617004,0.28533148765563965,0.4323876202106476,0.28967052698135376,0.5672340393066406,0.41670098900794983,0.39996102452278137,0.424907922744751,0.6910861134529114,0.35926365852355957,0.28032052516937256,0.37946054339408875,0.6057106852531433,0.2012052834033966,0.38209208846092224,0.20471806824207306,0.549587070941925,0.9005288481712341,0.4135565757751465,0.9020370841026306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829125702381134,0.4165896773338318
0.47596102952957153,0.262143075466156,0.4991268813610077,0.24339225888252258,0.45733410120010376,0.2446979135274887,0.5247501134872437,0.28297683596611023,0.43121537566185,0.2877771556377411,0.5657371878623962,0.41040268540382385,0.3963119685649872,0.421672523021698,0.670059859752655,0.30621573328971863,0.289520800113678,0.32783833146095276,0.5911298990249634,0.14195655286312103,0.39528951048851013,0.13106508553028107,0.5516566038131714,0.8877741098403931,0.40807247161865234,0.9019696116447449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4781521260738373,0.4123062789440155
0.47135305404663086,0.27115949988365173,0.49411246180534363,0.24752917885780334,0.4509400725364685,0.2535301446914673,0.5224213004112244,0.2829495370388031,0.4259481132030487,0.2956554889678955,0.569729208946228,0.40547508001327515,0.3971116244792938,0.4240279793739319,0.6601936221122742,0.29084327816963196,0.28961116075515747,0.3187576234340668,0.5822195410728455,0.12579429149627686,0.3818116784095764,0.13728803396224976,0.5563408732414246,0.8818925023078918,0.4093113839626312,0.8869299292564392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4804461896419525,0.411711722612381
0.47522836923599243,0.2756428122520447,0.49846452474594116,0.25102323293685913,0.4564017951488495,0.2552240788936615,0.5262662768363953,0.27999547123908997,0.43227213621139526,0.28768888115882874,0.5646113753318787,0.4117976725101471,0.4032290279865265,0.42214435338974,0.6753667593002319,0.3119789659976959,0.2866145670413971,0.3450835645198822,0.5619433522224426,0.10151698440313339,0.38546523451805115,0.14961327612400055,0.5539990663528442,0.8995490074157715,0.4136578142642975,0.9029292464256287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819357395172119,0.4128270149230957
0.47534820437431335,0.2737363278865814,0.4996498227119446,0.2479945719242096,0.4548669755458832,0.254273384809494,0.5305229425430298,0.2793751358985901,0.4306277632713318,0.2883031368255615,0.569015622138977,0.413495808839798,0.40167880058288574,0.4224948585033417,0.6855915784835815,0.3293517529964447,0.28402870893478394,0.35736456513404846,0.5788559913635254,0.13724440336227417,0.3923623859882355,0.15684519708156586,0.5543237328529358,0.8878532648086548,0.41266244649887085,0.902275562286377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833833575248718,0.41344961524009705
0.47787362337112427,0.27689510583877563,0.5013399720191956,0.24816536903381348,0.45731231570243835,0.25412389636039734,0.5331531167030334,0.27920910716056824,0.4311506748199463,0.28503483533859253,0.5676168203353882,0.4153573513031006,0.40216678380966187,0.42500177025794983,0.6910327076911926,0.3598390519618988,0.28427428007125854,0.38460689783096313,0.6025875806808472,0.19987638294696808,0.3803451955318451,0.20644055306911469,0.5540496110916138,0.8875771760940552,0.4172186851501465,0.9015088081359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4839031994342804,0.4153830409049988
0.482445627450943,0.2746840715408325,0.5035560727119446,0.25073346495628357,0.4634073078632355,0.2537228763103485,0.5321159958839417,0.2847842574119568,0.43861469626426697,0.2883468568325043,0.5691438317298889,0.41605904698371887,0.4028775095939636,0.4281623661518097,0.6936580538749695,0.3658566176891327,0.2801803946495056,0.40366700291633606,0.5968960523605347,0.2061711698770523,0.38276228308677673,0.21137498319149017,0.5557828545570374,0.9002278447151184,0.4164798855781555,0.9018120169639587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48642662167549133,0.41774439811706543
